Latitude,Longitude,Pokemon
44.72474945,-113.3316625,Pineco
69.97310381,-158.546914,Stonjourner
63.522082,-161.04214,Persian
60.12092879,-149.3045808,Rattata Alola
31.50013081,-96.31111107,Pidove
35.09812926,-100.4625992,Nickit
33.64481641,-88.99367566,Tyrogue
32.79179444,-115.1349295,Kangaskhan
36.82208413,-108.9069255,Volbeat
39.01089321,-113.3663807,Kakuna
46.13530892,-107.414853,Turtonator
41.55111225,-99.50256468,Banette
44.27772702,-74.9216218,Copperajah Gmax
34.30887489,-111.9194195,Klefki
45.79804152,-123.1068131,Sirfetchd
47.88362756,-98.59373291,Monferno
34.83720392,-115.3012082,Spheal
37.01282023,-114.4773528,Castform
45.16476103,-110.1181867,Whismur
32.1559392,-94.43744459,Flygon
29.64951941,-101.263202,Gengar Gmax
38.19689325,-116.3825991,Snover
47.51134442,-118.7213012,Mantyke
69.22961138,-146.7437017,Snorlax
43.50210126,-100.9983359,Durant
42.14307165,-85.26601158,Togedemaru Totem
37.93201364,-110.2976053,Barbaracle
40.76911647,-81.88857787,Cherubi
34.80500541,-117.0871072,Toxtricity Amped
33.33683587,-107.9227555,Azumarill
33.58902306,-103.2368182,Zigzagoon Galar
39.93209548,-123.7138763,Skuntank
39.49850771,-116.7921835,Volcanion
43.22413957,-95.41504913,Type Null
32.63261932,-83.87991222,Bewear
47.68994131,-110.2072134,Togetic
40.78675787,-117.8680073,Haxorus
40.4876967,-79.04875062,Corviknight Gmax
48.90288019,-98.98823141,Mimikyu Disguised
37.52777914,-111.7553496,Pawniard
70.09795114,-157.7489099,Wishiwashi Solo
66.10234754,-155.1231806,Eelektross
33.62844594,-80.09568219,Tangrowth
48.50930267,-118.5036719,Volbeat
59.9644832,-139.3685189,Meloetta Pirouette
64.78000692,-165.7026833,Dewott
47.37828668,-92.50139237,Gourgeist Large
43.33802999,-96.44742263,Palossand
42.75957388,-89.01121797,Brionne
47.44508732,-92.40913548,Flygon
32.90572745,-85.67463857,Servine
32.5720259,-93.84271695,Slowpoke
34.47547108,-88.40862725,Deoxys Speed
59.06654902,-160.2799142,Dhelmise
62.31611616,-149.8931726,Poliwag
40.39509133,-87.28322315,Abomasnow
41.62708662,-79.57625111,Crabrawler
41.92245559,-90.08387366,Sewaddle
59.07152851,-156.9191544,Rotom Heat
46.7330415,-95.59964586,Volcanion
69.95825201,-153.3982564,Pinsir
33.69309114,-108.2361786,Torkoal
65.64499514,-154.1788023,Nuzleaf
39.78067565,-83.89570259,Kakuna
39.01129223,-85.64423132,Inteleon
36.26478734,-107.2121646,Falinks
35.27589954,-109.6740447,Deino
39.98079414,-85.48075691,Crustle
39.74374736,-78.44808818,Dusclops
60.77461073,-156.4614124,Venusaur Mega
34.5237386,-96.95353507,Piplup
47.43102359,-99.33851915,Nosepass
65.91969404,-151.4687665,Farfetchd
68.14512636,-142.0068149,Dracozolt
35.0362127,-93.76329886,Charizard Gmax
31.02273751,-100.9563244,Morelull
35.03194007,-109.8524474,Hatterene Gmax
42.8220059,-76.51401508,Conkeldurr
37.12085264,-108.0743321,Aron
42.15028754,-85.38815442,Lurantis
61.47729504,-161.2262511,Beldum
28.79650258,-99.65014554,Rotom
32.4938603,-109.3237549,Samurott
41.68079097,-117.1980588,Snorlax
42.57828775,-103.3223433,Mudsdale
62.54812206,-154.3192078,Delphox
40.94353241,-112.8031796,Inkay
37.75072816,-122.1436721,Ninetales
47.76496839,-122.3873833,Sawsbuck
30.8937362,-91.98453888,Larvitar
43.26938386,-102.0191499,Hitmonchan
70.73911657,-155.4010746,Banette Mega
67.0417377,-145.2877732,Emolga
66.43169703,-148.466206,Floette
67.05925324,-154.2701496,Buizel
61.77876232,-146.4997117,Sceptile
32.19513417,-94.69192987,Caterpie
67.23798953,-160.2601434,Grovyle
66.91270495,-143.2233642,Diglett
31.22286551,-102.3107561,Numel
44.77501922,-95.74796719,Slowbro
30.54107531,-84.68081512,Pelipper
43.97388868,-88.28705771,Manaphy
47.14948511,-85.98218511,Pheromosa
33.96359778,-79.68324231,Pikachu Pop Star
43.16624193,-121.5381887,Leavanny
69.84795111,-155.7717244,Stufful
32.4196801,-88.35896062,Mantine
41.37238013,-98.80944398,Luvdisc
43.72649579,-115.763752,Bergmite
43.23848774,-113.570974,Stufful
66.32681895,-141.3448351,Toxapex
69.19731711,-149.2203906,Petilil
42.86078496,-96.32299068,Loudred
47.95539274,-108.9416205,Lycanroc Midday
41.53054667,-92.83811333,Aipom
68.67153444,-158.2453712,Heliolisk
66.5150403,-145.6625646,Pidgeotto
30.28167071,-93.98670136,Marowak Alola
70.00976171,-155.8984295,Magnemite
46.24770797,-117.5216011,Bibarel
48.51733398,-116.3640592,Skarmory
45.3220246,-118.4231576,Shaymin Sky
45.40472529,-93.48784049,Bronzor
43.25154912,-116.1162922,Clefairy
64.52879065,-155.2367341,Lickitung
36.95362526,-96.43321283,Goodra
69.78123979,-142.8636002,Sandslash Alola
66.18148513,-141.2566905,Snubbull
63.8860202,-151.3605441,Sharpedo
66.80002254,-153.6172795,Venonat
31.30368062,-103.4244184,Raboot
61.10398039,-150.3801305,Inkay
36.85122409,-113.1119989,Gourgeist Super
32.988259,-110.0765966,Durant
46.49986113,-101.7142701,Scolipede
45.22068655,-121.8058955,Zweilous
64.90482785,-161.8186465,Clefable
43.71670018,-107.8982942,Anorith
38.41417203,-77.82452995,Gulpin
70.63216171,-153.4532595,Sealeo
40.42936227,-119.8055276,Nidoran F
41.24620131,-98.46979145,Scizor Mega
36.87359924,-103.8156532,Rolycoly
36.59195112,-100.0517385,Rillaboom Gmax
65.61497995,-155.9350042,Kommo O
34.61027798,-119.3440734,Piplup
59.42828726,-150.8270735,Yamask
47.94464488,-121.0226213,Blastoise Mega
36.66668458,-101.8311132,Bibarel
46.07250127,-106.9501366,Pyroar
41.99210696,-102.6582632,Shedinja
32.55121163,-82.73336259,Banette Mega
38.09520801,-106.2911289,Mienshao
62.02497213,-161.5688476,Meloetta Pirouette
41.82430247,-97.99965668,Sawsbuck
44.82080318,-110.8989472,Musharna
37.7266406,-92.02267504,Cradily
34.74065818,-83.99547807,Dottler
46.10471731,-86.45012034,Amoonguss
36.06819359,-77.54905418,Lilligant
43.44270498,-90.97529676,Anorith
47.52715394,-99.47509074,Chandelure
44.72522161,-93.21608238,Scrafty
33.80307565,-111.1583989,Sealeo
63.26473928,-143.1933378,Lickilicky
45.50303487,-100.790212,Victini
32.01141977,-80.99384689,Vanilluxe
32.63161975,-101.1826726,Marshtomp
40.40796683,-122.2395286,Rhyperior
39.81322789,-100.167614,Lycanroc Dusk
42.35604405,-104.0806774,Eevee Gmax
37.09908656,-114.9513601,Graveler Alola
41.18842809,-119.4380358,Growlithe
58.36158208,-154.0386852,Sinistea
33.9432491,-117.9030603,Polteageist
45.04380626,-89.90783258,Munna
41.64740074,-115.7378875,Mankey
70.46706593,-151.5814861,Copperajah
38.4900748,-112.2746573,Krokorok
58.69672106,-136.3894416,Pikachu Unova Cap
47.74766773,-90.08401718,Flareon
62.37881534,-153.250784,Simisage
38.03899732,-105.3365345,Diancie Mega
35.33365493,-93.42495381,Anorith
64.15744911,-147.8959888,Rotom
27.44159792,-80.67968912,Inkay
48.92407269,-100.0558091,Fennekin
29.81509666,-101.8134933,Skuntank
31.33607337,-83.96463949,Cryogonal
38.20544983,-121.8092561,Rookidee
47.44393006,-118.5310942,Furfrou
43.62194771,-113.4007638,Rhyperior
44.11496327,-84.63419674,Typhlosion
69.86594838,-144.5552569,Milcery
60.08091551,-155.9299507,Flapple
33.20813506,-92.99174906,Farfetchd Galar
63.8885852,-160.5062528,Blacephalon
63.43478014,-158.5237124,Blastoise
65.62584599,-151.9722312,Stonjourner
69.80738976,-146.2771334,Talonflame
34.26042604,-93.77533435,Greninja
44.85476349,-116.0417966,Aurorus
37.48866687,-94.9291615,Pineco
34.28808723,-86.07586636,Growlithe
38.85270976,-95.76226133,Gardevoir
62.22032616,-143.2285668,Dugtrio Alola
32.99269042,-86.27649378,Breloom
60.73090246,-150.1909225,Toxicroak
42.70817066,-104.1608252,Dustox
60.33993709,-158.9145128,Duskull
43.89224237,-104.3588603,Kingler Gmax
46.01825029,-101.4022644,Whiscash
48.14736073,-101.882686,Armaldo
48.36431873,-112.317063,Vibrava
39.49672993,-80.10291314,Gorebyss
38.29333041,-106.3510497,Xatu
63.61393377,-151.6828631,Yamper
44.54596059,-95.63045176,Scolipede
29.08274971,-95.57482449,Swampert
68.91529743,-144.8599301,Duraludon Gmax
36.38325981,-77.10579684,Audino
63.33511778,-150.7108676,Vileplume
31.14610309,-102.5005623,Darmanitan Zen
37.01059229,-119.6209689,Kommo O Totem
37.98088507,-99.64676108,Chandelure
66.8469866,-159.7366509,Carvanha
28.21578271,-99.98362038,Bronzong
63.08241872,-145.4556903,Stufful
47.40419853,-94.81096764,Sharpedo Mega
60.2254145,-141.7767691,Haunter
65.23250157,-166.004058,Talonflame
44.94562169,-90.198287,Floette Eternal
26.40006418,-80.44965579,Abomasnow
39.35740959,-114.92469,Munchlax
38.2957236,-88.936158,Chewtle
62.50278697,-152.3942929,Boltund
44.7544508,-97.20077069,Mienshao
34.23652618,-80.47155925,Litten
66.61459215,-151.8393259,Tyrogue
41.8687954,-85.12128497,Chikorita
39.16116879,-97.50854122,Skorupi
28.68954938,-99.64250792,Aggron
33.72441896,-104.6921202,Pumpkaboo Super
64.81267372,-156.2269681,Shuppet
35.78545519,-85.41827213,Durant
46.88261352,-113.129762,Arceus
65.35978162,-159.1902369,Cyndaquil
45.73090476,-108.9106638,Venusaur Gmax
47.7511392,-95.040849,Marowak Alola
35.3564361,-109.810653,Aerodactyl Mega
69.28269192,-154.6117224,Magmar
34.03303796,-78.0049201,Joltik
31.42539351,-90.28542647,Sudowoodo
37.17196521,-108.0282045,Lombre
65.74573776,-142.2497372,Ivysaur
36.36455128,-98.11031275,Garchomp Mega
62.89503769,-150.6201121,Kingler Gmax
41.21826964,-102.4111591,Solosis
45.24640517,-99.64879094,Spiritomb
33.01751833,-103.8660777,Garbodor
40.74209726,-114.9478321,Houndoom Mega
48.73067938,-116.5972777,Mamoswine
32.81324971,-89.53769971,Toxel
37.68971665,-111.2236665,Scyther
60.08261784,-148.85486,Vileplume
28.51939014,-98.77061813,Gengar Mega
31.23909942,-91.29417976,Kartana
67.43788493,-161.5864328,Vileplume
47.83000883,-123.9311754,Mawile Mega
46.16223273,-84.59862908,Rillaboom
46.10004664,-86.06496151,Abomasnow Mega
36.41107118,-100.2766062,Wormadam Sandy
33.11210295,-93.74548144,Kangaskhan
34.5886345,-116.0177661,Minior Green
34.47353001,-116.7525126,Dracozolt
33.88156217,-83.20375778,Slowbro
39.05513223,-104.573344,Watchog
65.77398408,-144.6394465,Rotom Fan
44.89640425,-88.78103048,Gorebyss
39.98135997,-80.10511843,Cloyster
31.03459169,-96.7680931,Ninjask
32.9582227,-83.54531462,Fletchinder
36.25118479,-96.71394204,Clobbopus
33.39196039,-83.19994044,Kadabra
29.98633271,-99.86422438,Metapod
43.95076823,-85.89805881,Morgrem
42.08182852,-118.0134031,Pikachu Partner Cap
33.26142998,-88.25685825,Steelix
41.10205479,-86.65667419,Spinda
44.34655326,-93.01597748,Cufant
46.84601527,-106.4248301,Audino Mega
35.49044048,-112.4865788,Lilligant
39.09228067,-98.59916182,Drapion
69.58446234,-161.192173,Rowlet
69.28542095,-162.3683421,Frosmoth
37.05940619,-118.0168792,Darmanitan Standard
65.891671,-156.2862616,Eevee Gmax
45.7698068,-68.3712746,Noctowl
32.23963504,-106.2385846,Mr Mime
45.22447879,-68.72593004,Raichu
36.85052799,-93.96420981,Oddish
36.10330112,-75.88278765,Milotic
67.95556505,-160.2121587,Fletchling
68.51071633,-145.5563669,Lumineon
39.10330442,-86.82811057,Pupitar
40.95167061,-114.6247039,Geodude Alola
35.82391525,-78.92515179,Croagunk
32.49640776,-91.89962435,Drifloon
60.57956751,-145.9079659,Cacturne
33.92012036,-89.85525387,Togedemaru
32.91326285,-108.4586128,Scraggy
38.86555339,-101.6775981,Gossifleur
47.26612215,-124.1118761,Shroomish
40.10212313,-95.95001348,Rockruff
69.08947077,-163.6608355,Oricorio Pau
35.5288766,-100.7068849,Meowth Gmax
41.58174248,-105.7061433,Skiddo
60.89537112,-163.5948228,Torchic
45.75407852,-119.2900505,Jirachi
66.69467299,-160.2428435,Unown
36.79493503,-88.33057547,Cursola
40.57981016,-105.9615834,Salamence
64.90188136,-148.3585568,Silicobra
29.09881481,-96.38996087,Aegislash Blade
45.92029367,-97.87290615,Furfrou
33.8662333,-111.1622642,Natu
60.65279348,-160.0178989,Floette
61.9055341,-160.7389985,Cryogonal
66.71041537,-143.6413929,Venomoth
36.8999722,-111.6700413,Froslass
40.18073074,-120.8761027,Flygon
27.85929143,-98.19037268,Sudowoodo
35.83012474,-80.11073943,Noivern
62.52991427,-162.0740445,Grookey
37.94456499,-83.96429359,Wormadam Trash
60.04202206,-162.2528158,Azumarill
64.06006526,-143.1260454,Fletchling
44.04053883,-72.28975393,Stunky
65.34478173,-142.6784758,Poliwag
35.48756723,-76.22183886,Yanmega
68.44490057,-156.2652372,Zoroark
39.4225865,-100.6782571,Scizor
63.19941986,-155.8218162,Mimikyu Totem Busted
64.07002957,-159.9419979,Wooloo
41.53384353,-111.1342943,Forretress
67.80375609,-162.3846599,Ambipom
36.23341528,-113.7035135,Vibrava
69.83359367,-147.4879134,Crabrawler
43.95694206,-110.6693444,Rattata Alola
37.94935114,-108.6580939,Raichu Alola
63.94209684,-155.1679721,Aron
42.49231112,-94.92128322,Luxray
42.19497936,-100.766827,Wishiwashi School
41.82011547,-109.4708413,Vivillon
33.80894532,-115.61954,Pikachu Libre
36.1236341,-108.6573092,Pachirisu
48.95886732,-112.1118903,Swablu
40.48619369,-84.86232708,Parasect
40.83698919,-116.8376876,Abomasnow
39.32176851,-99.43279977,Dreepy
33.22916815,-109.5528236,Joltik
34.41557468,-99.86300298,Chatot
60.03522594,-161.0477387,Dewgong
55.99832691,-131.1408708,Pyukumuku
61.00069767,-141.0661804,Helioptile
48.77134148,-109.9892734,Grumpig
44.91361933,-122.9876567,Raichu
63.94373248,-154.0999098,Pikipek
67.61254117,-153.2834359,Lunatone
66.78607693,-162.2445515,Relicanth
43.93332846,-89.63057349,Aerodactyl
41.35909762,-117.9247343,Magnemite
43.44970972,-122.6026534,Melmetal
67.99832337,-159.0241109,Barboach
63.17408989,-141.2518914,Mothim
55.53315638,-161.9357677,Muk Alola
38.91240856,-110.4150019,Toxicroak
36.56759834,-102.4397023,Xatu
46.69590659,-104.163619,Relicanth
39.82917818,-96.9916154,Sandshrew Alola
65.63487511,-159.501023,Orbeetle Gmax
35.92560685,-82.0742134,Blaziken Mega
42.9233553,-116.4904633,Magcargo
31.14075261,-105.6614361,Haxorus
67.36823769,-154.633847,Elgyem
58.66036708,-137.0331345,Cutiefly
46.52450505,-105.2376224,Riolu
47.90333007,-96.70988655,Rowlet
32.39064843,-102.497722,Solrock
37.81011198,-120.5135888,Salamence
32.71632883,-107.9732161,Pikachu Gmax
48.34621397,-100.4787803,Seedot
31.18048358,-88.73622312,Electrike
31.09630334,-94.39236963,Comfey
43.7420685,-123.5967454,Celesteela
44.63765611,-114.4117437,Duskull
39.14170529,-98.01520312,Scyther
44.99778771,-121.1288269,Skuntank
61.57843985,-152.6895609,Pignite
38.58528221,-112.1860783,Krabby
44.68386606,-108.135403,Drizzile
43.76484629,-108.1462539,Cloyster
41.93209821,-74.2835981,Combee
43.63365417,-73.67044079,Hatterene
46.85089833,-89.17443471,Avalugg
48.7404718,-104.8194639,Fletchinder
42.0252287,-85.06599056,Rotom Mow
65.52776647,-167.5945636,Whiscash
45.32035904,-108.0398746,Ambipom
36.19610517,-84.91284474,Phantump
63.16119648,-153.8589235,Nickit
47.52194609,-90.79245835,Ariados
41.67320603,-75.55369975,Doduo
29.35788003,-98.3007636,Darmanitan Zen Galar
43.98679215,-85.4103905,Pupitar
64.50856229,-157.7297144,Lucario Mega
45.05476335,-68.04646742,Sharpedo
67.11357007,-143.0181511,Trapinch
48.19335905,-104.101561,Muk Alola
65.30901197,-143.68359,Squirtle
44.53155938,-72.04610966,Golem Alola
42.14860683,-72.88507558,Snover
35.24839331,-120.0624667,Sudowoodo
67.89823557,-157.6916582,Axew
61.1819313,-144.9169958,Remoraid
33.65474062,-98.65329139,Pumpkaboo Large
45.06632979,-98.14415825,Seel
40.91344151,-81.02317347,Wooper
40.28131009,-78.67711035,Jumpluff
39.75474995,-90.01116897,Sandaconda Gmax
30.3978038,-104.0370374,Lucario Mega
37.72164073,-106.8173087,Garbodor Gmax
34.87568505,-106.9481783,Croagunk
64.91892509,-141.5815491,Lombre
40.0748356,-85.36049242,Pelipper
43.48826249,-111.7089521,Exeggcute
46.38588174,-92.17379522,Obstagoon
46.18609367,-120.3955451,Pinsir
63.51167749,-170.2174355,Eelektrik
59.19807925,-159.8077138,Dedenne
44.28389015,-117.8232085,Shedinja
30.42444818,-81.70512658,Mawile
42.7714907,-85.16416463,Clamperl
41.44575671,-85.6227056,Sandshrew
59.99197,-162.0153562,Lurantis Totem
48.46067913,-121.3720817,Xurkitree
44.74980295,-95.08999745,Nosepass
68.2021102,-163.0499742,Vulpix Alola
44.40896372,-94.90512088,Parasect
38.56892656,-78.40635501,Drapion
40.73082797,-83.97771787,Metagross
44.21762974,-118.5363449,Shroomish
57.65323382,-152.6219924,Whismur
37.09019933,-120.2911478,Starly
66.39661941,-145.4644407,Togekiss
59.47129093,-157.3972264,Exeggutor Alola
33.45913192,-108.7731348,Bewear
42.39755853,-122.0290975,Relicanth
35.75589471,-90.14164425,Blastoise
36.86351695,-84.91769736,Wimpod
36.22744716,-119.2379983,Ditto
35.53046023,-78.50782978,Glameow
41.7608227,-109.1058157,Hitmontop
67.90942317,-158.4303868,Seviper
39.87054149,-75.28331086,Dracozolt
39.17270173,-99.67394533,Xurkitree
39.52680678,-121.4843935,Clauncher
45.00066,-82.60016279,Chinchou
42.37000629,-92.42851106,Turtwig
60.7496833,-158.5061788,Happiny
32.90392463,-116.8682189,Lucario Mega
62.87959833,-159.5405813,Raboot
36.90444487,-81.02892688,Zangoose
59.31817442,-155.7236102,Hatenna
36.08060547,-117.2597408,Coalossal
40.55974803,-83.96782795,Jirachi
41.01093788,-78.10927015,Larvitar
48.74300712,-106.913893,Pansage
60.19821522,-157.8224358,Espeon
38.10598986,-101.0463502,Hatterene
67.24445637,-149.4840495,Watchog
48.35790253,-119.027049,Monferno
48.41005398,-97.64421912,Poochyena
66.6412024,-155.5519871,Venusaur Gmax
45.37412256,-112.0952091,Blastoise
68.80318294,-165.6013802,Graveler Alola
39.78752457,-77.26890163,Nidorina
37.72170899,-97.03190708,Pumpkaboo Large
41.14569263,-80.45511707,Gabite
29.9965823,-92.17318177,Tyranitar Mega
43.79771537,-106.5919827,Raticate
41.29186723,-89.09986792,Vanillite
65.25759166,-152.8505544,Scizor Mega
44.88027163,-88.47940378,Espeon
39.73091557,-92.52686817,Gourgeist Small
43.24594765,-99.58142602,Houndoom
35.71642054,-78.83680264,Blissey
42.42077239,-106.7028315,Frosmoth
40.92780403,-90.55322858,Rotom Fan
66.68178715,-141.944528,Vibrava
69.79169928,-149.9882028,Araquanid
47.71650907,-102.4395191,Grimer Alola
43.95974249,-118.6039881,Koffing
44.5724746,-115.5238275,Machamp
40.33693691,-99.13882829,Clauncher
30.82081881,-99.4475171,Vikavolt
46.41368573,-118.3367927,Celesteela
48.74716402,-115.5143574,Banette Mega
35.36820861,-89.78370498,Beartic
37.2723872,-93.89545372,Medicham
61.4590911,-145.4754638,Smeargle
43.87376623,-93.64382009,Tranquill
61.49652596,-146.4820308,Volcanion
35.79173325,-89.5767285,Drizzile
37.11009223,-119.0666986,Chingling
68.01707647,-164.7607694,Buzzwole
44.702997,-106.998202,Rampardos
46.88805897,-96.46572248,Ursaring
34.51509588,-103.7950963,Deoxys Defense
31.75932117,-89.37574491,Exeggutor
35.42941733,-110.668637,Tirtouga
44.85931253,-89.49643443,Raticate
45.57271338,-118.0333842,Komala
62.50825858,-149.83912,Drowzee
37.76644451,-118.8133314,Krabby
25.92294695,-81.0260995,Hypno
33.65294508,-106.6671443,Banette
38.99893284,-105.9032288,Haxorus
41.0940888,-111.5642181,Dragapult
36.01049279,-117.8584419,Blaziken
67.37074889,-158.1566484,Plusle
35.44295742,-79.33897593,Keldeo Ordinary
40.05862869,-98.18891506,Meowth Gmax
42.83709916,-97.72756223,Rookidee
48.05916446,-92.75719602,Dugtrio Alola
68.54382117,-146.1486567,Togekiss
37.19705135,-102.9604635,Politoed
69.04608935,-155.1623948,Incineroar
33.66263561,-79.3109068,Smoochum
44.60415727,-105.3178999,Staravia
64.83392212,-150.7293158,Gabite
44.69175581,-92.42116522,Pidgey
69.67993332,-144.0164704,Impidimp
68.69316257,-150.0066943,Elekid
62.09809073,-147.7761252,Celebi
48.83424973,-111.201304,Drapion
45.21476264,-99.77463932,Porygon2
34.22791594,-78.72054863,Scraggy
30.44725542,-104.0985259,Bruxish
54.77545031,-164.3350628,Tyranitar Mega
43.18621656,-91.7852955,Grimer Alola
70.17505288,-151.2977166,Minior Red Meteor
37.6950401,-108.2906018,Toxel
41.49985131,-119.8545822,Hatenna
34.60569644,-115.2921428,Exploud
19.45752571,-155.6207009,Beheeyem
41.78319063,-90.55802593,Morelull
44.05580032,-107.0564558,Meowth Gmax
65.25143581,-151.7378674,Scyther
34.02057813,-108.0718437,Camerupt Mega
59.70352484,-161.0827182,Lilligant
34.2938995,-88.55213177,Vibrava
31.71893087,-86.78308833,Tirtouga
32.03558321,-88.63906313,Alcremie Gmax
40.98910743,-96.53145864,Abomasnow Mega
62.63391552,-158.4201251,Poliwhirl
45.17516495,-88.35166131,Toxapex
70.19080439,-160.4338134,Minior Green Meteor
32.99058536,-88.56375393,Farfetchd Galar
45.1229905,-118.5617904,Salamence
61.25163666,-142.1174218,Purugly
47.54740107,-95.33686573,Tympole
39.56192333,-88.7134678,Nihilego
42.99496387,-98.16942827,Clefairy
36.40867822,-93.16144322,Torracat
43.111869,-102.8825043,Miltank
35.56901036,-102.7621521,Weedle
37.39072904,-99.08862304,Unfezant
46.20233605,-87.08375167,Shinx
43.08491839,-77.68912937,Raticate
46.70424679,-111.9447314,Perrserker
45.7711929,-86.23710826,Bayleef
69.60557533,-145.4157135,Abomasnow Mega
34.53437194,-81.90392457,Braixen
38.37993126,-115.7940002,Quagsire
67.24326993,-150.0001333,Raichu
40.83320743,-112.9031051,Piplup
69.03443351,-154.1878931,Mudbray
33.56869765,-89.06191155,Bergmite
32.8084541,-111.8151113,Noctowl
31.14231763,-97.73371639,Hatterene Gmax
35.26654774,-80.77239066,Sceptile
65.14931056,-156.7341088,Buzzwole
66.36329209,-151.9333395,Togedemaru
36.85667561,-109.7807026,Raichu
41.76505625,-118.7701392,Sceptile
38.28326362,-93.20218817,Rockruff
40.08930016,-120.5720875,Raichu Alola
40.96658101,-119.6782481,Froakie
31.29527811,-87.27304096,Heracross Mega
45.20464473,-100.6357718,Wurmple
65.13819524,-164.9359716,Seaking
37.26808264,-101.4221271,Keldeo Resolute
65.47622118,-141.7209053,Gurdurr
32.89417512,-111.3091881,Houndoom Mega
60.49978858,-158.3446294,Azurill
31.01744719,-96.3649292,Purrloin
41.03170554,-114.0056969,Sudowoodo
36.26354342,-75.95774404,Clawitzer
68.52232729,-159.2123412,Sizzlipede
33.71569874,-92.14468924,Naganadel
36.38337945,-77.48476333,Linoone
35.76404765,-107.6083695,Gothorita
45.62728731,-88.75737155,Pincurchin
34.99088879,-110.6547126,Torracat
64.91472839,-145.7244523,Mr Mime Galar
40.01901865,-123.6090353,Ekans
58.19458033,-157.2564198,Salandit
32.97151799,-91.09062329,Paras
43.62020903,-92.91466824,Charmander
67.94694709,-152.302097,Golisopod
32.48465906,-96.12213259,Nuzleaf
48.10423314,-103.3640498,Boltund
46.95817323,-102.123339,Clamperl
62.68122021,-153.7605126,Greninja Battle Bond
45.45199035,-91.84793353,Vileplume
46.06817591,-121.3170481,Scatterbug
45.16800158,-122.8136005,Spearow
44.93019592,-88.37980392,Sandile
33.24382992,-84.39842729,Minior Red Meteor
69.91976068,-153.872432,Diglett Alola
35.96557344,-101.5899955,Gastly
45.45167701,-68.15554391,Timburr
45.82401099,-101.8994069,Quilava
33.05005763,-89.03014754,Dratini
40.60822388,-102.4676505,Luxio
36.91471596,-94.30320455,Togedemaru
68.27786815,-161.4838453,Carvanha
64.14825658,-142.7094925,Krookodile
68.16296855,-150.5650397,Salazzle Totem
38.95820734,-119.9284681,Naganadel
39.86643447,-83.78496682,Metagross Mega
32.05985488,-86.23518308,Orbeetle Gmax
60.8036095,-162.2493917,Muk
31.23159547,-81.72807088,Goodra
65.24710375,-149.3026781,Jellicent
42.66272893,-74.660632,Charizard Mega Y
56.22915975,-159.3214638,Skorupi
46.82433048,-104.4124689,Skorupi
46.16829845,-116.4010129,Hatenna
36.78012926,-92.41469617,Lunatone
47.90861494,-94.89532328,Buzzwole
34.2712816,-107.197202,Hatterene
60.46858431,-158.3716787,Magnezone
35.74285944,-97.81560054,Lopunny Mega
31.15236663,-103.6527528,Magby
43.57099484,-114.2056061,Mareanie
44.54567522,-102.8286794,Poipole
45.77631601,-109.838687,Tyrogue
65.465084,-157.0224713,Carnivine
67.3946892,-144.1159843,Deoxys Attack
30.73491144,-100.9182047,Misdreavus
67.19786845,-162.1307492,Pikachu
69.26135621,-144.2883966,Magnezone
32.98959393,-99.19637381,Meowstic Male
59.07827366,-161.4940689,Lycanroc Midday
70.43518592,-159.6387068,Sandslash
36.26498289,-119.0426936,Kirlia
38.36526153,-92.98855948,Mothim
47.72134473,-100.3830046,Trevenant
41.38674242,-87.2652901,Seedot
42.37050023,-105.4730904,Steelix Mega
62.94991154,-162.3788426,Electrike
64.99574291,-148.3692731,Camerupt
46.08497279,-85.1567799,Aggron Mega
39.62129206,-119.9383101,Eldegoss
62.69411701,-158.6427631,Honchkrow
43.11238048,-122.5411567,Tyranitar
43.84365248,-106.7559786,Dodrio
38.73032695,-114.8004838,Buizel
47.03418893,-103.2931392,Misdreavus
38.7059888,-101.9759401,Growlithe
47.23974799,-106.630737,Wingull
35.37756213,-102.7795032,Shiinotic
35.10819297,-85.81558595,Pansage
35.4209127,-116.3230093,Charmeleon
42.36045971,-93.68892387,Durant
68.7689452,-163.3698237,Dragonair
35.39790383,-113.3846148,Ribombee Totem
47.87794735,-98.06494545,Basculin Red Striped
37.60804227,-118.7905892,Foongus
19.36451507,-155.6028622,Flygon
64.9689031,-158.5324741,Runerigus
35.13510519,-102.4748441,Poipole
63.75094653,-155.2296448,Seismitoad
41.52071742,-84.04264967,Abra
48.57748032,-122.2657958,Sizzlipede
63.83904412,-142.263213,Eldegoss
35.59436946,-92.46501898,Pikachu Rock Star
64.24427495,-156.1034298,Blastoise Mega
68.44231915,-154.7768471,Golett
48.23460744,-111.4326197,Delphox
41.97733872,-78.71897935,Gastly
41.82597518,-78.57297115,Darmanitan Standard Galar
70.98238194,-157.5037485,Lycanroc Midnight
43.62842954,-72.14819014,Skarmory
35.07158789,-102.1792869,Slaking
48.00135905,-121.3110804,Ampharos
65.63845144,-151.1662466,Swablu
68.05415908,-145.2072456,Eevee Gmax
33.24693886,-103.5405259,Jellicent
48.19863139,-97.91837818,Linoone
46.94576559,-115.9228998,Relicanth
68.09254345,-149.5082346,Vullaby
43.39630082,-74.35570355,Blipbug
60.17634959,-153.8781094,Weavile
36.02329691,-105.0559707,Incineroar
37.02430402,-95.73016103,Wigglytuff
30.32124792,-101.2445025,Carnivine
37.08477785,-106.9952831,Frogadier
47.55845351,-89.9610311,Kingler
